timestamp,pulgar_ax,pulgar_ay,pulgar_az,pulgar_gx,pulgar_gy,pulgar_gz,indice_ax,indice_ay,indice_az,indice_gx,indice_gy,indice_gz,medio_ax,medio_ay,medio_az,medio_gx,medio_gy,medio_gz,anular_ax,anular_ay,anular_az,anular_gx,anular_gy,anular_gz,menique_ax,menique_ay,menique_az,menique_gx,menique_gy,menique_gz,gesto
1780990819.321353,-0.868,-0.189,0.461,-0.855,1.527,-0.191,-0.712,-0.368,0.528,-7.321,0.267,-0.084,-0.322,-0.459,0.847,-0.588,0.511,0.282,-0.265,-0.576,0.835,2.031,6.779,-0.954,0.088,-0.412,0.779,-0.71,1.511,-0.214,reposo
1780990819.4240222,-0.872,-0.197,0.459,-0.863,1.557,-0.817,-0.714,-0.365,0.523,-7.099,0.191,-0.679,-0.319,-0.461,0.846,-0.275,0.046,-0.076,-0.259,-0.576,0.825,1.901,7.038,-0.718,0.099,-0.418,0.774,-0.542,2.725,0.153,reposo
1780990819.5437164,-0.868,-0.193,0.46,-0.74,1.679,-1.237,-0.708,-0.368,0.521,-7.061,0.267,-0.183,-0.32,-0.464,0.848,-0.305,0.26,-0.229,-0.259,-0.577,0.826,2.038,6.229,-0.618,0.1,-0.419,0.778,-0.466,1.328,0.015,reposo
1780990821.7933993,-0.87,-0.188,0.464,-0.725,1.168,-0.802,-0.714,-0.367,0.512,-7.076,0.198,-0.198,-0.32,-0.455,0.849,-0.527,0.511,-0.29,-0.257,-0.577,0.836,2.046,6.969,-0.359,0.093,-0.422,0.773,-0.511,2.359,-0.168,reposo
1780990821.9095268,-0.871,-0.192,0.459,-1.084,1.985,-0.466,-0.712,-0.369,0.523,-7.275,0.282,-0.664,-0.318,-0.459,0.842,-0.351,-0.252,0.015,-0.258,-0.583,0.826,2.031,7.275,-0.427,0.097,-0.417,0.776,-0.595,2.252,-0.076,reposo
1780990821.9989893,-0.868,-0.197,0.46,-1.153,1.427,-1.183,-0.716,-0.367,0.516,-7.084,0.153,-0.26,-0.322,-0.463,0.841,-0.244,0.71,0.718,-0.262,-0.579,0.822,2.206,6.489,-0.511,0.095,-0.424,0.771,-0.198,1.748,-0.252,reposo
1780990822.1077054,-0.868,-0.196,0.465,-0.832,2.008,-0.74,-0.712,-0.372,0.521,-7.397,0.366,-0.481,-0.319,-0.46,0.846,-0.191,-0.031,0.183,-0.267,-0.58,0.825,2.015,6.832,-0.26,0.091,-0.421,0.774,-0.626,2.153,0.084,reposo
1780990822.205083,-0.869,-0.194,0.464,-0.641,0.817,-0.13,-0.711,-0.367,0.528,-7.0,0.229,-0.466,-0.323,-0.462,0.847,-0.321,0.275,0.252,-0.263,-0.579,0.828,1.763,6.718,-0.908,0.097,-0.42,0.785,-0.489,1.718,0.015,reposo
1780990822.3084671,-0.867,-0.195,0.462,-0.527,1.802,-0.855,-0.716,-0.37,0.521,-7.344,0.244,-0.412,-0.319,-0.461,0.852,-0.756,-0.145,0.366,-0.258,-0.58,0.834,1.679,6.779,-1.542,0.093,-0.42,0.782,-0.672,2.092,-0.153,reposo
1780990822.4109836,-0.871,-0.194,0.465,-0.076,1.443,0.13,-0.712,-0.367,0.525,-7.13,0.092,-0.42,-0.323,-0.458,0.843,-0.26,-0.29,-0.397,-0.266,-0.58,0.832,1.595,6.649,-0.435,0.098,-0.424,0.778,-0.511,2.061,-0.191,reposo
1780990822.513996,-0.872,-0.19,0.469,-0.405,1.588,-1.427,-0.709,-0.37,0.528,-7.221,0.275,-0.382,-0.318,-0.464,0.849,-0.649,0.198,0.267,-0.262,-0.578,0.822,2.107,6.71,-0.183,0.091,-0.421,0.78,-0.427,2.733,0.183,reposo
1780990822.625238,-0.866,-0.194,0.466,-1.053,1.534,-0.496,-0.71,-0.369,0.523,-7.267,0.26,-0.023,-0.318,-0.462,0.84,-0.656,0.458,0.053,-0.258,-0.577,0.824,1.962,7.145,-0.916,0.096,-0.419,0.773,-0.748,2.435,0.252,reposo
1780990822.720062,-0.866,-0.192,0.461,-0.87,1.466,-1.061,-0.71,-0.367,0.526,-7.282,0.489,-0.122,-0.316,-0.464,0.849,-0.489,0.313,-0.023,-0.263,-0.575,0.837,1.672,6.855,-0.466,0.102,-0.425,0.775,-0.427,2.237,0.069,reposo
1780990822.822899,-0.869,-0.191,0.466,-0.87,1.366,-0.756,-0.708,-0.37,0.526,-7.366,0.13,-0.557,-0.32,-0.465,0.848,-0.473,-0.504,0.489,-0.261,-0.582,0.833,1.908,7.046,-0.504,0.095,-0.42,0.777,-0.42,2.176,-0.084,reposo
1780990825.1924155,-0.867,-0.19,0.465,-0.863,1.611,-0.244,-0.712,-0.365,0.52,-7.374,0.344,-0.405,-0.32,-0.463,0.854,-0.542,0.87,0.298,-0.261,-0.578,0.836,1.542,6.779,-0.924,0.09,-0.424,0.774,-0.458,2.344,-0.145,reposo
1780990825.3074288,-0.869,-0.193,0.462,-1.092,1.214,-1.031,-0.713,-0.367,0.523,-7.191,0.206,-0.038,-0.318,-0.461,0.847,-0.061,0.191,-0.069,-0.263,-0.577,0.828,1.924,7.076,-0.794,0.099,-0.422,0.773,-0.626,2.26,-0.115,reposo
1780990825.4079058,-0.87,-0.191,0.466,-0.985,1.58,-0.84,-0.71,-0.368,0.529,-7.115,0.237,-0.313,-0.322,-0.46,0.847,-0.405,0.023,0.16,-0.263,-0.578,0.835,1.71,7.008,-0.298,0.093,-0.422,0.768,-0.344,2.008,-0.008,reposo
1780990825.5103328,-0.867,-0.192,0.476,-0.939,0.924,-0.809,-0.71,-0.37,0.531,-7.382,0.267,-0.496,-0.317,-0.46,0.856,-0.443,0.168,0.321,-0.256,-0.578,0.829,2.0,6.832,-0.542,0.099,-0.42,0.772,-0.534,2.412,-0.015,reposo
1780990825.604633,-0.874,-0.194,0.466,-0.656,1.664,-0.763,-0.707,-0.368,0.527,-7.206,0.084,-0.885,-0.317,-0.459,0.846,-0.55,0.511,0.053,-0.259,-0.581,0.819,1.656,7.351,-0.908,0.1,-0.416,0.774,-0.595,2.443,-0.084,reposo
1780990825.7073731,-0.873,-0.192,0.463,-0.71,1.336,-0.298,-0.712,-0.373,0.525,-7.298,0.145,-0.206,-0.318,-0.462,0.846,-0.511,0.45,0.198,-0.257,-0.576,0.824,2.015,7.107,-0.458,0.093,-0.417,0.778,-0.74,2.252,0.053,reposo
1780990825.8248777,-0.873,-0.193,0.473,-0.74,1.748,-1.0,-0.713,-0.366,0.526,-7.351,0.275,-0.26,-0.317,-0.463,0.844,-0.42,-0.298,-0.137,-0.259,-0.58,0.827,1.985,6.679,-0.351,0.097,-0.417,0.772,-0.565,1.947,-0.13,reposo
1780990825.9248915,-0.867,-0.194,0.466,-0.763,1.244,-0.389,-0.712,-0.365,0.529,-7.076,0.275,-0.115,-0.32,-0.461,0.853,-0.641,0.634,-0.313,-0.263,-0.579,0.834,2.229,6.779,-0.748,0.092,-0.414,0.766,-0.595,2.206,-0.115,reposo
1780990826.0245976,-0.869,-0.192,0.465,-0.504,1.328,-1.374,-0.714,-0.369,0.519,-6.855,0.16,-0.466,-0.318,-0.459,0.843,-0.489,0.137,0.137,-0.259,-0.577,0.838,1.763,6.962,-0.336,0.093,-0.416,0.781,-0.611,2.824,-0.115,reposo
1780990826.119556,-0.868,-0.192,0.464,-0.87,1.252,-0.527,-0.71,-0.366,0.522,-6.969,0.13,-0.053,-0.32,-0.462,0.846,-0.458,0.412,-0.183,-0.26,-0.581,0.826,2.031,6.71,-0.427,0.093,-0.42,0.779,-0.527,2.473,0.061,reposo
1780990826.2225964,-0.87,-0.192,0.466,-1.038,1.672,-0.924,-0.712,-0.368,0.521,-7.122,0.389,-0.26,-0.32,-0.462,0.853,-0.206,0.015,0.084,-0.263,-0.577,0.833,1.87,6.641,-0.756,0.091,-0.424,0.783,-0.374,2.443,-0.176,reposo
1780990828.4885848,-0.883,-0.196,0.47,-1.137,0.74,-1.229,-0.712,-0.367,0.518,-7.267,1.489,-0.382,-0.318,-0.459,0.844,-0.29,-0.427,-0.191,-0.26,-0.582,0.827,1.87,6.969,-0.756,0.104,-0.412,0.774,-0.275,2.771,-0.557,reposo
1780990828.5919855,-0.868,-0.193,0.465,-0.748,1.603,-1.191,-0.707,-0.369,0.53,-7.328,0.282,-0.061,-0.317,-0.461,0.84,-0.519,0.565,0.305,-0.264,-0.58,0.829,1.756,7.779,-0.237,0.101,-0.415,0.775,-0.969,2.229,-0.466,reposo
1780990828.6948795,-0.874,-0.195,0.46,-1.0,1.748,-0.275,-0.715,-0.368,0.526,-7.13,0.008,-0.435,-0.323,-0.463,0.853,-0.267,-1.0,-0.092,-0.262,-0.579,0.827,1.878,6.374,-0.031,0.101,-0.418,0.78,-0.427,1.511,-0.405,reposo
1780990828.8087547,-0.866,-0.192,0.469,-0.893,0.534,-0.824,-0.715,-0.366,0.526,-6.496,-0.168,-0.573,-0.325,-0.458,0.847,0.328,-1.763,-1.313,-0.264,-0.576,0.831,2.008,6.0,-1.962,0.102,-0.419,0.777,-0.244,-0.855,-0.878,reposo
1780990828.9007385,-0.884,-0.191,0.455,0.328,3.023,0.336,-0.709,-0.365,0.537,-6.71,-0.87,-0.87,-0.325,-0.459,0.837,0.282,-1.252,-0.321,-0.263,-0.571,0.834,2.405,3.565,-2.466,0.106,-0.418,0.779,-0.794,-2.855,-1.313,reposo
1780990829.0036695,-0.86,-0.196,0.473,-0.855,0.519,-1.16,-0.714,-0.366,0.525,-6.74,-0.443,-0.847,-0.318,-0.456,0.85,0.076,-0.809,-0.595,-0.271,-0.566,0.818,0.603,4.122,-0.84,0.111,-0.411,0.771,-0.351,-0.992,-1.176,reposo
1780990829.1065192,-0.87,-0.192,0.474,-0.015,-0.672,-0.786,-0.709,-0.365,0.532,-6.443,0.321,0.084,-0.307,-0.459,0.855,-0.099,-0.542,0.603,-0.255,-0.576,0.834,2.718,7.527,-0.061,0.115,-0.403,0.773,0.191,1.947,-0.618,reposo
1780990829.5186362,-0.883,-0.195,0.446,-2.282,0.542,0.473,-0.704,-0.368,0.527,-7.511,1.656,-1.718,-0.316,-0.457,0.846,-2.328,-0.748,-0.504,-0.255,-0.57,0.838,-0.061,5.031,-1.107,0.128,-0.407,0.786,-1.214,0.229,0.443,reposo
1780990831.7846313,-0.855,-0.201,0.492,1.885,-5.557,-2.16,-0.709,-0.357,0.532,-4.053,-0.779,-1.504,-0.299,-0.452,0.858,2.198,-4.893,-1.893,-0.243,-0.573,0.843,2.298,1.107,-1.786,0.115,-0.409,0.785,2.26,4.107,0.412,reposo
1780990831.8872876,-0.856,-0.201,0.493,-0.687,0.557,-2.382,-0.706,-0.365,0.536,-7.183,0.282,-1.344,-0.302,-0.455,0.854,-0.58,0.427,-0.076,-0.252,-0.57,0.84,1.336,6.756,-0.489,0.119,-0.409,0.773,-1.664,2.939,-0.534,reposo
1780990831.9907496,-0.862,-0.201,0.498,-0.214,2.351,0.153,-0.701,-0.363,0.538,-7.458,0.626,-0.321,-0.302,-0.459,0.855,-0.702,0.069,0.344,-0.26,-0.569,0.842,1.939,8.069,-0.679,0.119,-0.407,0.77,-0.519,2.176,-0.214,reposo
1780990832.0936089,-0.86,-0.202,0.487,-0.321,0.885,-1.046,-0.71,-0.366,0.528,-7.008,0.603,-0.389,-0.302,-0.455,0.857,0.038,0.061,-0.023,-0.255,-0.566,0.844,2.26,5.794,-1.069,0.128,-0.418,0.782,0.298,4.053,-0.107,reposo
1780990832.2081685,-0.845,-0.196,0.493,-0.771,2.229,-0.672,-0.71,-0.359,0.536,-7.557,0.153,-0.679,-0.306,-0.456,0.857,-0.71,0.359,0.153,-0.257,-0.571,0.838,1.847,7.275,-0.725,0.127,-0.419,0.774,-0.481,3.458,-0.237,reposo
1780990832.305342,-0.862,-0.198,0.493,-0.595,1.351,-0.641,-0.711,-0.365,0.536,-7.13,0.481,-0.328,-0.301,-0.452,0.857,-0.794,-0.427,-0.466,-0.254,-0.564,0.844,1.359,6.641,-0.534,0.124,-0.416,0.782,-0.405,2.992,0.366,reposo
1780990832.409038,-0.857,-0.202,0.48,-1.313,2.588,-0.756,-0.706,-0.366,0.532,-7.573,0.847,-0.496,-0.3,-0.455,0.853,-0.832,0.221,0.412,-0.257,-0.567,0.841,1.725,7.588,-0.725,0.113,-0.411,0.774,-0.817,2.336,0.13,reposo
1780990832.5054152,-0.857,-0.203,0.486,-0.924,2.366,0.084,-0.708,-0.364,0.53,-7.771,0.779,-0.718,-0.307,-0.455,0.853,-0.931,1.641,-0.13,-0.263,-0.567,0.837,1.924,7.847,-0.313,0.123,-0.414,0.777,-1.053,2.542,-0.305,reposo
1780990832.7216415,-0.86,-0.202,0.486,-0.702,1.679,-0.344,-0.708,-0.366,0.532,-7.672,0.771,-0.435,-0.312,-0.455,0.863,-0.672,0.985,0.687,-0.266,-0.567,0.843,1.084,8.008,-0.969,0.123,-0.407,0.776,-1.672,1.855,-1.374,reposo
1780990835.67043,-0.862,-0.204,0.483,-0.595,0.947,-0.885,-0.71,-0.365,0.533,-7.053,0.176,-0.687,-0.307,-0.459,0.852,-0.359,-0.13,0.794,-0.26,-0.572,0.836,1.618,7.511,-0.58,0.124,-0.413,0.775,-0.206,3.885,0.023,reposo
1780990835.8723395,-0.852,-0.204,0.477,-0.656,1.649,-0.496,-0.715,-0.366,0.533,-6.916,0.115,-0.321,-0.303,-0.457,0.849,-0.16,-0.053,-0.115,-0.262,-0.57,0.834,1.855,6.733,-0.336,0.121,-0.421,0.775,-0.511,2.565,-0.374,reposo
1780990835.9677348,-0.86,-0.204,0.479,-1.374,3.924,-0.267,-0.715,-0.366,0.516,-7.328,0.664,0.191,-0.313,-0.457,0.856,-0.229,0.221,0.076,-0.263,-0.562,0.832,2.023,4.099,-1.618,0.126,-0.412,0.773,-0.794,-0.122,-0.55,reposo
1780990839.3899968,-0.874,-0.198,0.461,-2.069,13.115,3.26,-0.724,-0.365,0.498,-9.931,-0.198,-0.191,-0.251,-0.371,0.899,-4.092,-0.634,-3.511,-0.291,-0.578,0.887,5.756,21.252,-6.87,0.175,-0.436,0.797,2.527,10.527,-3.725,reposo
1780990839.4932616,-0.874,-0.191,0.456,1.382,7.328,0.115,-0.709,-0.365,0.508,-0.702,2.786,-5.0,-0.308,-0.474,0.859,0.595,2.74,-5.443,-0.274,-0.571,0.812,2.824,7.061,-3.122,0.135,-0.417,0.769,-1.786,2.756,-4.198,reposo
